MontoPagado;Interes;Plazo;Tipo;Mensualidad;MontoAsegurado;TipoPago;ModoPago;Fiador;Fiador2;OtroSeguro;Record;Edad;EstadoCivil;Salario;Fraude
7537243.66;17.25;434;Nacional;54344.13077;1219621.212;B;Tarjeta;No;No;No;R0;33;Soltero;6804.191;No
3178389.4;12.25;434;Nacional;14229.23077;522651.5152;A;Tarjeta;No;No;Si;R2;33;Soltero;3690.959;No
3952511.12;17.25;434;Nacional;17573.85385;643863.6364;A;Tarjeta;Si;No;No;R0;37.5;Soltero;4953.221;No
3760055.62;17.75;437.6666667;Nacional;17013.11923;613560.6061;A;Tarjeta;Si;No;No;R0;36;Soltero;0;No
2246966.76;17.75;437.6666667;Nacional;8371.853846;371136.3636;C;Tarjeta;No;No;No;R0;41;Soltero;0;No
9319621.24;17.25;434;Nacional;66022.1;1522651.515;B;Tarjeta;No;No;No;R0;32;Soltero;10462.997;No
3719562.92;17.25;434;Nacional;16856.37692;613560.6061;A;Tarjeta;Si;No;Si;R2;36;Soltero;5553.068;No
2822193.66;17.25;434;Nacional;13981.18846;462045.4545;A;Tarjeta;Si;No;Si;R1;32.5;Soltero;5334.396;No
1880638.76;17.25;434;Nacional;10988.5;310530.303;A;Tarjeta;No;No;Si;R2;32.5;Soltero;3629.418;No
4705996.32;17.25;434;Nacional;19968.77308;765075.7576;A;Tarjeta;No;No;No;R0;32.5;Soltero;5924.684;No
2822199.48;17.25;434;Nacional;13981.20769;462045.4545;A;Tarjeta;Si;No;No;R0;40;Divorciado;4355.349;No
1880130.02;17.25;434;Nacional;10986.88462;310530.303;A;Tarjeta;Si;No;No;R0;32;Soltero;5344.113;No
938428.58;17.25;434;Nacional;7993.726923;159015.1515;A;Tarjeta;No;No;No;R0;36;Soltero;3914.766;No
3764077.14;17.25;434;Nacional;16974.92308;613560.6061;A;Tarjeta;Si;No;No;R0;31.5;Soltero;3668.365;No
15630766.3;17.25;434;Nacional;54692.65769;2522651.515;A;Tarjeta;Si;No;No;R0;45;Soltero;25104.462;No
4573310.82;17.75;438;Nacional;19756.07308;747803.0303;A;Tarjeta;Si;No;Si;R2;33.5;Soltero;0;No
9363711.84;17.75;438;Nacional;35200.81923;1522651.515;A;Tarjeta;Si;Si;No;R0;42.5;Divorciado;0;No
3762420.12;17.25;434;Nacional;29642.78077;613560.6061;B;Tarjeta;Si;Si;No;R0;33;Soltero;6065.067;No
4701804.62;17.25;434;Nacional;35789.84231;765075.7576;B;Tarjeta;No;No;No;R0;34.5;Soltero;9980.702;No
5481118.82;17.75;437.6666667;Nacional;23818.75769;886287.8788;A;Tarjeta;Si;No;No;R0;32;Soltero;0;No
10725150.12;17.25;434;Nacional;73401.15385;1734772.727;B;Tarjeta;Si;Si;No;R0;32.5;Soltero;16878.666;No
4485860.72;12.25;434;Nacional;18021.92308;734772.7273;A;Tarjeta;No;No;No;R0;32.5;Soltero;3674.843;No
2432333.82;17.25;434;Nacional;12742.03846;401439.3939;A;Tarjeta;Si;Si;Si;R6;31.5;Soltero;4100.89;No
8039901.3;12.25;434;Nacional;28330.76923;1310530.303;A;Tarjeta;No;No;No;R0;34.5;Soltero;7305.999;No
4449039.18;17.75;438;Nacional;20232.55;765075.7576;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
3760925.28;17.25;434;Nacional;10564.27692;613560.6061;C;Tarjeta;Si;No;No;R0;32.5;Soltero;3608.799;No
1867235.76;12.25;434;Nacional;10426.15385;310530.303;A;Tarjeta;No;No;No;R0;31.5;Soltero;4095.518;No
1829218.86;12.25;434;Nacional;10316.15385;304469.697;A;Tarjeta;No;No;No;R0;33.5;Soltero;4193.952;No
2326775.44;17.25;434;Nacional;12406.52692;382651.5152;A;Tarjeta;No;No;No;R0;32;Soltero;3741.045;No
4005963.86;17.25;434;Nacional;17743.75;652954.5455;A;Tarjeta;Si;No;No;R0;32;Soltero;11506.587;No
1411539.62;17.25;434;Nacional;9497.488462;234772.7273;A;Tarjeta;No;No;Si;R5;39.5;Union;3495.829;No
2537726.84;17.25;434;Nacional;13077.02692;416590.9091;A;Tarjeta;No;No;No;R0;46;Soltero;4724.674;No
5451976.98;17.25;434;Nacional;40698.75;1522651.515;B;Tarjeta;Si;No;No;R0;32.5;Soltero;11107.479;No
3736571.2;17.75;438;Nacional;10603.81538;613560.6061;C;Tarjeta;Si;No;Si;R2;34;Soltero;0;No
7518981.34;17.25;434;Nacional;54224.62692;1219621.212;B;Tarjeta;Si;Si;No;R0;35;Soltero;16752.661;No
1313105.74;17.25;434;Nacional;9184.623077;219621.2121;A;Tarjeta;Si;Si;No;R0;33;Soltero;9726.954;No
2535344.98;17.25;434;Nacional;13069.45385;416590.9091;A;Tarjeta;No;No;Si;R2;34;Soltero;5386.457;No
2802685.72;17.75;438.3333333;Nacional;14034.01538;462045.4545;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
6796065.16;17.25;444.3333333;Nacional;49072.4;1068106.061;B;Tarjeta;Si;No;No;R0;33.5;Soltero;6652.116;No
6834446.3;17.25;444.3333333;Nacional;48814.61538;1098409.091;B;Tarjeta;Si;Si;No;R0;50.5;Soltero;13878.404;No
3796522.08;12.25;444.3333333;Nacional;15960.76923;613560.6061;A;Tarjeta;No;No;No;R0;32.5;Soltero;4651.362;No
3754289.9;17.25;444.3333333;Nacional;28733.07692;613560.6061;B;Tarjeta;No;No;No;R0;31.5;Soltero;7621.604;No
8953041.7;17.25;444.3333333;Nacional;63053.26154;1404469.697;B;Tarjeta;Si;No;No;R0;37;Soltero;8828.171;No
6310775.94;17.25;444.3333333;Nacional;24881.73846;992348.4848;A;Tarjeta;No;No;No;R0;36;Soltero;6609.93;No
4472970.58;17.75;438;Nacional;31764.10769;719621.2121;B;Cajas;No;No;No;R0;37;Soltero;0;No
17120810.28;12.75;438;Nacional;55316.53846;2810833.333;A;Tarjeta;Si;Si;No;R0;36.5;Soltero;0;No
5712278.56;17.25;444.3333333;Nacional;42047.62692;916590.9091;B;Tarjeta;Si;No;Si;R1;32;Soltero;7793.192;No
4853646.62;17.25;444.3333333;Nacional;20293.64615;765075.7576;A;Tarjeta;No;No;No;R0;32;Soltero;3679.504;No
4853375.56;17.25;444.3333333;Nacional;36480.47692;765075.7576;B;Tarjeta;No;No;No;R0;34.5;Soltero;6765.165;No
9923150.76;17.75;449.3333333;Nacional;36704.25;1613560.606;A;Tarjeta;Si;No;No;R0;43.5;Soltero;0;No
2904147.68;17.25;444.3333333;Nacional;14155.21923;462045.4545;A;Tarjeta;No;No;Si;R1;48;Soltero;5211.867;No
7750046.64;17.25;444.3333333;Nacional;53968.84615;1219621.212;B;Tarjeta;Si;No;No;R0;33;Soltero;8522.125;No
2904147.68;17.25;444.3333333;Nacional;23846.18077;462045.4545;B;Tarjeta;No;No;No;R0;33;Soltero;8771.37;No
3739111.58;17.75;438.6666667;Nacional;17066.50769;613560.6061;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
1025442.86;17.75;438.6666667;Nacional;8317.292308;174166.6667;A;Tarjeta;No;No;Si;R5;35;Soltero;0;No
4401966.7;17.75;449.3333333;Nacional;11543.76923;722348.4848;C;Cajas;Si;Si;Si;R5;39;Soltero;0;No
5036388.62;17.25;444.3333333;Nacional;37666.71154;795378.7879;B;Tarjeta;Si;Si;No;R0;34.5;Soltero;7531.307;No
7749616.4;17.25;444.3333333;Nacional;53966.15385;1219621.212;B;Tarjeta;Si;No;Si;R2;36.5;Soltero;14899.084;No
11627112.2;17.25;444.3333333;Nacional;78455;1825681.818;B;Tarjeta;Si;No;No;R0;37;Soltero;22803.508;No
2516606.34;17.25;444.3333333;Nacional;12934.96154;401439.3939;A;Tarjeta;No;No;No;R0;34;Soltero;5081.201;No
965745.22;17.25;444.3333333;Nacional;11282.04615;159015.1515;B;Tarjeta;Si;No;No;R0;36.5;Soltero;6869.919;No
4410369.46;17.25;444.3333333;Nacional;18897.89231;704469.697;A;Tarjeta;Si;Si;No;R0;39.5;Soltero;6826.153;No
3873367.84;17.25;444.3333333;Nacional;10680.81923;613560.6061;C;Tarjeta;No;No;No;R0;36;Soltero;5232.881;No
7750116.26;17.25;444.3333333;Nacional;55256.26538;1219621.212;B;Tarjeta;No;No;No;R0;34;Soltero;13683.511;No
4753706.3;17.75;439;Nacional;20297.08077;778409.0909;A;Tarjeta;No;No;Si;R1;33.5;Soltero;0;No
2904171.68;17.25;444.3333333;Nacional;14155.29615;462045.4545;A;Tarjeta;Si;No;Si;R2;44.5;Soltero;5403.047;No
3095898.96;17.25;444.3333333;Nacional;25089.05385;492348.4848;B;Tarjeta;No;No;No;R0;45.5;Soltero;3553.183;No
6974224.54;17.25;444.3333333;Nacional;50227.17308;1098409.091;B;Tarjeta;No;No;No;R0;31.5;Soltero;10138.465;No
5672452.7;17.75;438.6666667;Nacional;23117.49231;916590.9091;A;Tarjeta;No;No;No;R0;39.5;Soltero;0;No
3359455.72;17.25;444.3333333;Nacional;26805;916590.9091;B;Tarjeta;No;No;No;R0;35;Soltero;8558.86;No
9681155.7;17.25;444.3333333;Nacional;66165;1522651.515;B;Tarjeta;No;No;No;R0;33.5;Soltero;17797.91;No
6097851.58;17.25;444.3333333;Nacional;43534.23077;962045.4545;B;Tarjeta;Si;No;No;R0;36.5;Soltero;7804.41;No
8906387.74;17.25;444.3333333;Nacional;33054.59615;1401439.394;A;Tarjeta;No;No;No;R0;42.5;Soltero;14198.354;No
3870392.86;17.25;444.3333333;Nacional;29466.15385;613560.6061;B;Tarjeta;No;No;No;R0;32.5;Soltero;9580.804;No
7732011.5;17.25;444.3333333;Nacional;53855;1371136.364;B;Tarjeta;Si;No;No;R0;36;Soltero;7589.688;No
9684842;17.75;439;Nacional;69697.38846;1552954.545;B;Tarjeta;Si;Si;No;R0;46;Soltero;0;No
5594107.32;17.75;440;Nacional;13362.14231;916590.9091;C;Tarjeta;Si;Si;No;R0;43.5;Soltero;0;No
3731608.94;17.75;438.6666667;Nacional;10596.35;613560.6061;C;Tarjeta;No;No;No;R0;37;Divorciado;0;No
7870294.08;12.25;444.3333333;Nacional;27595;1249924.242;A;Tarjeta;No;No;No;R0;37;Soltero;6804.902;No
5807309.8;17.25;444.3333333;Nacional;23296.46538;916590.9091;A;Tarjeta;No;No;No;R0;34;Soltero;5807.132;No
1933469.92;17.25;444.3333333;Nacional;11098.82692;310530.303;A;Tarjeta;No;No;No;R0;42.5;Soltero;4187;No
2998773.68;17.25;444.3333333;Nacional;14453.17308;477196.9697;A;Tarjeta;Si;No;No;R0;33.5;Soltero;3887.116;No
1933425.36;17.25;444.3333333;Nacional;11098.68846;310530.303;A;Tarjeta;No;No;No;R0;32;Soltero;5404.706;No
14671611.56;17.25;444.3333333;Nacional;98140;2314887.879;B;Tarjeta;Si;Si;No;R0;39;Soltero;12944.466;No
3261167.48;12.25;444.3333333;Nacional;14368.46154;522651.5152;A;Tarjeta;Si;No;Si;R2;37;Soltero;5643.523;No
3453310.36;12.25;444.3333333;Nacional;14920;552954.5455;A;Tarjeta;No;No;No;R0;36.5;Soltero;8187.323;No
4838851.36;17.25;444.3333333;Nacional;20247.06154;765075.7576;A;Tarjeta;Si;Si;Si;R1;36.5;Soltero;4026.314;No
4835146.02;17.25;444.3333333;Nacional;20235.39615;765075.7576;A;Tarjeta;No;No;No;R0;42;Soltero;5902.485;No
3786228.98;12.25;444.3333333;Nacional;15880.76923;613560.6061;A;Tarjeta;Si;No;Si;R1;36;Soltero;4936.078;No
4026369.66;12.25;444.3333333;Nacional;16564.23077;643863.6364;A;Tarjeta;No;No;No;R0;33;Soltero;8530.657;No
9777609.26;12.25;444.3333333;Nacional;33068.07692;1552038.921;A;Tarjeta;No;No;No;R0;36;Soltero;12980.806;No
8705388.74;17.25;444.3333333;Nacional;61448.05;1371136.364;B;Tarjeta;No;No;No;R0;36.5;Soltero;11600.755;No
2899705.2;17.25;444.3333333;Nacional;14141.23462;462045.4545;A;Tarjeta;No;No;Si;R2;38;Soltero;14018.076;No
2319072.34;17.25;444.3333333;Nacional;12312.98077;371136.3636;A;Tarjeta;No;No;Si;R2;32;Soltero;3629.102;No
6320483.92;17.25;444.3333333;Nacional;24912.30769;998409.0909;A;Tarjeta;No;No;No;R0;37;Soltero;8275.171;No
5209969.96;17.75;440.3333333;Nacional;12814.08077;855984.8485;C;Tarjeta;Si;No;No;R0;42;Soltero;0;No
1930622.18;17.25;444.3333333;Nacional;11089.86154;310530.303;A;Tarjeta;No;No;No;R0;31.5;Soltero;3450.957;No
3576619.24;17.25;444.3333333;Nacional;16272.64615;568106.0606;A;Tarjeta;No;No;No;R0;33;Soltero;4782.818;No
3861401.12;17.25;444.3333333;Nacional;17169.34231;613560.6061;A;Tarjeta;No;No;No;R0;36;Soltero;3722.006;No
5194738.46;17.25;444.3333333;Nacional;38693.08846;822651.5152;B;Tarjeta;Si;No;No;R0;36.5;Soltero;6770.458;No
2895165.34;17.25;444.3333333;Nacional;23787.95769;462045.4545;B;Tarjeta;Si;Si;No;R0;36.5;Soltero;7694.205;No
3861375.48;17.25;444.3333333;Nacional;10663.24615;613560.6061;C;Tarjeta;No;No;No;R0;42;Union;9533.799;No
2963984.54;17.25;444.3333333;Nacional;24234.02308;1674166.667;B;Tarjeta;Si;No;No;R0;36.5;Soltero;6542.069;No
3822722.74;17.25;444.3333333;Nacional;17047.55769;607500;A;Tarjeta;No;No;No;R0;43.5;Soltero;5190.853;No
2895230.54;17.25;444.3333333;Nacional;9247.526923;462045.4545;C;Tarjeta;No;No;No;R0;34.5;Soltero;4660.842;No
7663431.34;12.25;444.3333333;Nacional;27001.15385;1219621.212;A;Tarjeta;Si;No;No;R0;36;Soltero;9518.157;No
28695738.02;17.75;440.6666667;Nacional;196692.2077;4639924.242;B;Tarjeta;Si;Si;No;R0;40;Soltero;0;No
3861375.48;17.25;444.3333333;Nacional;17169.26538;613560.6061;A;Tarjeta;Si;No;No;R0;31.5;Soltero;4308.028;No
10579061.9;17.25;440.6666667;Nacional;72015.76923;1674166.667;B;Tarjeta;Si;No;No;R0;36.5;Soltero;0;No
3659895.3;17.25;444.3333333;Nacional;10368.01154;583257.5758;C;Tarjeta;Si;No;No;R0;36.5;Soltero;3898.966;No
4452597.18;17.25;444.3333333;Nacional;11529.58077;707803.0303;C;Tarjeta;No;No;Si;R1;36;Soltero;0;No
3763533.48;17.25;444.3333333;Nacional;29740.34615;613560.6061;B;Tarjeta;No;No;No;R0;34;Soltero;9453.614;No
5777980.2;17.25;444.3333333;Nacional;42473.48462;916590.9091;B;Tarjeta;No;No;Si;R1;43;Viudo;6532.747;No
2811784.16;17.75;441.3333333;Nacional;14611.33462;462045.4545;A;Tarjeta;Si;No;No;R0;40;Union;0;No
1526965.24;12.25;444.3333333;Nacional;9391.923077;249924.2424;A;Tarjeta;No;No;No;R0;37;Soltero;4490.834;No
3081141.14;17.25;444.3333333;Nacional;24993.39615;492348.4848;B;Tarjeta;No;No;No;R0;37.5;Soltero;8566.681;No
2309992.62;17.25;444.3333333;Nacional;12284.39231;371136.3636;A;Tarjeta;Si;No;No;R0;37.5;Viudo;9626.308;No
7708038.4;17.25;444.3333333;Nacional;29281.32692;1219621.212;A;Tarjeta;No;No;No;R0;33.5;Soltero;6577.382;No
6001790.94;17.25;444.3333333;Nacional;24083.41154;946893.9394;A;Tarjeta;No;No;No;R0;33;Soltero;7611.571;No
9057549.88;17.25;444.3333333;Nacional;33530.56154;1431742.424;A;Tarjeta;No;No;No;R0;34;Soltero;10974.206;No
204013.48;17.25;444.3333333;Nacional;7634.134615;219621.2121;B;Tarjeta;Si;No;No;R0;32;Soltero;7615.284;No
3465160.18;17.25;444.3333333;Nacional;15921.69231;552954.5455;A;Tarjeta;No;No;Si;R1;38;Soltero;5930.53;No
5004864.22;17.25;444.3333333;Nacional;12338.83462;795378.7879;C;Tarjeta;Si;No;No;R0;33.5;Soltero;3982.785;No
8663929.44;17.25;444.3333333;Nacional;32291.16154;1371136.364;A;Tarjeta;No;No;Si;R1;40;Soltero;13013.038;No
9917101.86;17.25;444.3333333;Nacional;69302.00385;1568106.061;B;Tarjeta;No;No;No;R0;37;Soltero;5358.57;No
8981240.58;12.25;444.3333333;Nacional;30783.07692;1431742.424;A;Tarjeta;No;No;No;R0;37.5;Soltero;7514.796;No
4038135.8;17.25;444.3333333;Nacional;31196.34231;643863.6364;B;Tarjeta;Si;No;No;R0;35;Soltero;10784.448;No
4000230.14;17.25;444.3333333;Nacional;17606.47692;637803.0303;A;Tarjeta;Si;No;Si;R2;40;Soltero;4889.468;No
1422651.62;17.25;444.3333333;Nacional;9490.403846;234772.7273;A;Tarjeta;Si;Si;No;R0;34;Soltero;4355.349;No
978722.44;17.25;444.3333333;Nacional;8092.596154;462045.4545;A;Tarjeta;No;No;Si;R2;32.5;Soltero;3751.789;No
3846307.92;17.25;444.3333333;Nacional;17121.81923;613560.6061;A;Tarjeta;Si;No;Si;R1;45.5;Soltero;6653.538;No
3846242.54;17.25;444.3333333;Nacional;17121.61538;613560.6061;A;Tarjeta;No;No;No;R0;33.5;Soltero;4065.024;No
1487265.08;17.75;443;Nacional;9783.476923;246893.9394;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
3848855.04;17.75;442.6666667;Nacional;17240.15;613560.6061;A;Tarjeta;No;No;No;R0;50;Soltero;4406.857;No
4231208.5;17.25;444.3333333;Nacional;18333.76538;674166.6667;A;Tarjeta;No;No;No;R0;36.5;Soltero;4963.728;No
7220497.46;17.25;444.3333333;Nacional;51823.43846;1144772.727;B;Tarjeta;No;No;Si;R1;36;Union;8443.52;No
3784027.32;17.25;444.3333333;Nacional;16925.71538;613560.6061;A;Tarjeta;Si;No;No;R0;36;Soltero;5883.604;No
16355460.02;17.25;444.3333333;Nacional;111033.4769;2583257.576;B;Tarjeta;Si;No;No;R0;36;Soltero;20096.81;No
4231208.5;17.25;444.3333333;Nacional;18333.76538;674166.6667;A;Tarjeta;No;No;No;R0;38.5;Soltero;4944.215;No
4767105.34;12.25;444.3333333;Nacional;18690;765075.7576;A;Tarjeta;No;No;Si;R2;34.5;Soltero;10650.069;No
3846242.54;17.25;444.3333333;Nacional;29952.55;613560.6061;B;Tarjeta;Si;No;No;R0;35.5;Soltero;6024.619;No
3458313.6;17.25;444.3333333;Nacional;15900.13462;552954.5455;A;Tarjeta;Si;No;No;R0;34;Soltero;5255.475;No
2425874.4;17.25;444.3333333;Nacional;12781.53846;462045.4545;A;Tarjeta;Si;No;No;R0;51.5;Divorciado;11483.045;No
3829577.86;17.25;443.3333333;Nacional;17069.14231;613560.6061;A;Tarjeta;No;No;No;R0;37.5;Soltero;0;No
3840189.4;17.25;444.3333333;Nacional;17102.55385;613560.6061;A;Tarjeta;Si;Si;No;R0;42;Soltero;18278.783;No
7203374.96;17.25;444.3333333;Nacional;27692.28462;1143863.636;A;Tarjeta;No;No;No;R0;39;Soltero;10220.072;No
1917988.84;17.25;444.3333333;Nacional;11050.08462;310530.303;A;Tarjeta;Si;No;No;R0;36.5;Soltero;11069.796;No
1630091.7;17.25;444.3333333;Nacional;10143.57692;265075.7576;A;Tarjeta;Si;Si;No;R0;32;Soltero;3903.469;No
6722774.9;17.25;444.3333333;Nacional;48597.35385;1068106.061;B;Tarjeta;No;No;No;R0;35;Soltero;7258.915;No
6724475.04;17.25;444.3333333;Nacional;26184.36154;1068106.061;A;Tarjeta;No;No;Si;R6;31.5;Soltero;11344.558;No
8644287.94;17.25;444.3333333;Nacional;32229.31538;1371136.364;A;Tarjeta;Si;No;No;R0;33;Soltero;16792.872;No
3840248.7;17.25;444.3333333;Nacional;17102.74231;613560.6061;A;Tarjeta;No;No;No;R0;36;Soltero;4574.1;No
2858899;12.25;444.3333333;Nacional;13214.23077;462045.4545;A;Tarjeta;No;No;No;R0;32;Soltero;3728.484;No
5377906.22;17.25;444.3333333;Nacional;21944.39615;855984.8485;A;Tarjeta;Si;No;No;R0;34;Soltero;4831.561;No
1032802.4;17.75;443;Nacional;8325.203846;174166.6667;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
1918368.2;17.25;444.3333333;Nacional;11051.27692;310530.303;A;Tarjeta;No;No;No;R0;37.5;Soltero;10916.852;No
5721037.02;12.25;444.3333333;Nacional;21427.30769;916590.9091;A;Tarjeta;Si;Si;No;R0;36;Soltero;10440.956;No
8490742.86;12.25;444.3333333;Nacional;29375.38462;1371136.364;A;Tarjeta;Si;No;No;R0;44.5;Soltero;22664.942;No
2190244.44;12.25;444.3333333;Nacional;11370.38462;462045.4545;A;Tarjeta;No;No;Si;R1;36;Soltero;9856.593;No
4693925.2;17.25;444.3333333;Nacional;19790.73077;765075.7576;A;Tarjeta;Si;No;No;R0;37.5;Soltero;9638.395;No
18828096.28;17.25;444.3333333;Nacional;64295.28077;2977056.87;A;Tarjeta;Si;No;No;R0;41;Soltero;21307.801;No
7098859.84;17.25;444.3333333;Nacional;51089.59231;1128712.121;B;Tarjeta;No;No;No;R0;45;Soltero;3847.221;No
2070679.08;17.75;443;Nacional;11655.27308;340833.3333;A;Tarjeta;Si;No;No;R0;45.5;Union;0;No
13963647.84;17.25;444.3333333;Nacional;93598.07692;2219621.212;B;Tarjeta;Si;No;No;R0;36;Soltero;16068.837;No
3837700.24;17.25;444.3333333;Nacional;17094.71538;613560.6061;A;Tarjeta;Si;No;Si;R1;31.5;Union;4084.774;No
4406060.5;17.25;444.3333333;Nacional;33581.11923;704469.697;B;Tarjeta;No;No;No;R0;32;Soltero;6024.619;No
5710286.62;12.25;444.3333333;Nacional;21396.53846;916590.9091;A;Tarjeta;Si;No;No;R0;36.5;Soltero;7665.054;No
2489148.34;17.25;444.3333333;Nacional;12848.50385;401439.3939;A;Tarjeta;Si;Si;Si;R1;33;Soltero;7258.915;No
3056230.72;12.25;444.3333333;Nacional;13834.23077;492348.4848;A;Tarjeta;Si;No;Si;R2;36.5;Soltero;4275.401;No
3831087.38;17.25;444.3333333;Nacional;10618.86538;613560.6061;C;Tarjeta;No;No;No;R0;34;Soltero;3560.372;No
11936350.56;17.25;444.3333333;Nacional;42595.1;2280227.273;A;Tarjeta;Si;No;No;R0;47;Soltero;43791.833;No
2870196.04;17.25;444.3333333;Nacional;23626.11538;462045.4545;B;Tarjeta;No;No;No;R0;33;Soltero;6771.169;No
4787065.74;17.25;444.3333333;Nacional;20084.00385;765075.7576;A;Tarjeta;Si;No;No;R0;31.5;Soltero;6170.058;No
7658810.5;17.25;444.3333333;Nacional;53392.69231;1219621.212;B;Tarjeta;Si;No;No;R0;32.5;Soltero;9654.195;No
1912184.46;17.25;444.3333333;Nacional;17416.57692;310530.303;B;Tarjeta;No;No;No;R0;42;Soltero;5666.038;No
1995081.52;12.25;444.3333333;Nacional;10735.38462;325681.8182;A;Tarjeta;No;No;No;R0;32.5;Soltero;6577.54;No
4935299.4;17.25;444.3333333;Nacional;20550.75;788712.1212;A;Tarjeta;Si;No;No;R0;35.5;Soltero;16203.453;No
2487046.04;17.25;444.3333333;Nacional;12841.88462;401439.3939;A;Tarjeta;Si;No;No;R0;31;Soltero;4423.605;No
5743845.06;17.25;444.3333333;Nacional;23096.63462;916590.9091;A;Tarjeta;No;No;No;R0;38;Soltero;10257.36;No
1404038.08;17.75;444.3333333;Nacional;9510.019231;234772.7273;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
10541379.82;17.75;382;Nacional;76422.69231;1825681.818;B;Tarjeta;Si;Si;No;R0;37;Soltero;0;No
2697907.6;17.25;401.6666667;Nacional;13874.59615;462045.4545;A;Tarjeta;Si;Si;No;R0;33;Soltero;0;No
16732108.84;12.75;403.3333333;Nacional;56198.84615;2872045.455;A;Tarjeta;Si;Si;No;R0;41;Soltero;0;No
16207938.08;17.75;403;Nacional;58997.22692;2733560.606;A;Tarjeta;Si;Si;No;R0;48;Soltero;0;No
9696656.84;17.75;400;Nacional;37585.01923;1630833.333;A;Tarjeta;Si;Si;No;R0;40.5;Soltero;0;No
3723502.5;17.75;403.3333333;Nacional;17451.77692;634772.7273;A;Tarjeta;No;No;No;R0;38;Soltero;0;No
1798694.08;17.75;403.3333333;Nacional;10869.61538;310530.303;A;Tarjeta;No;No;No;R0;37;Soltero;0;No
1046915.9;17.75;403.3333333;Nacional;8721.5;189318.1818;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
2066158.44;17.25;403.3333333;Nacional;11834.22308;355881.9333;A;Tarjeta;Si;No;Si;R2;37.5;Soltero;0;No
10196261.34;12.75;404.3333333;Nacional;35888.84615;1756287.879;A;Tarjeta;Si;No;No;R0;36;Soltero;0;No
6421567.34;17.75;403.6666667;Nacional;49260.24231;1091136.364;B;Tarjeta;No;No;No;R0;39.5;Soltero;0;No
6303199.36;17.75;405.3333333;Nacional;14764.22692;1068106.061;C;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
3965477.9;17.75;407.6666667;Nacional;18140.08077;674166.6667;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
3098284.04;17.75;406.3333333;Nacional;9802.446154;526287.8788;C;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
3443166.14;17.75;412.3333333;Nacional;17076.98462;583257.5758;A;Tarjeta;Si;Si;No;R0;34;Soltero;0;No
3396479.44;12.75;414.6666667;Nacional;15283.84615;583257.5758;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
2149536.26;12.25;464.6666667;Nacional;11053.07692;340833.3333;A;Tarjeta;Si;No;Si;R1;33;Soltero;4464.211;No
7904703.88;12.25;464.6666667;Nacional;27232.30769;1234772.727;A;Tarjeta;No;No;No;R0;36.5;Soltero;15561.341;No
2407391.88;17.25;464.6666667;Nacional;12456.35;386287.8788;A;Tarjeta;Si;Si;No;R0;39.5;Soltero;26156.979;No
1989628.78;17.25;464.6666667;Nacional;11164.27692;319621.2121;A;Tarjeta;Si;No;No;R0;41.5;Soltero;4721.988;No
3745330.14;17.25;464.6666667;Nacional;16594.37692;599924.2424;A;Tarjeta;Si;No;No;R0;31;Soltero;3890.513;No
4834122.56;17.25;464.6666667;Nacional;35792.58077;765075.7576;B;Tarjeta;No;No;No;R0;34.5;Soltero;5985.514;No
12792590.14;12.25;492;Nacional;40488.46154;1977196.97;A;Tarjeta;Si;Si;No;R0;45;Soltero;0;No
2954236.4;17.75;378;Nacional;15164.21923;520199.9273;A;Tarjeta;Si;No;No;R0;36.5;Soltero;0;No
11391510.28;17.75;378;Nacional;44159.25385;1952654.785;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
3489560.04;17.75;378;Nacional;16986.33846;611731.4697;A;Tarjeta;No;No;Si;R2;32;Soltero;0;No
2890083;17.75;376.3333333;Nacional;25638.69615;1413190.361;B;Tarjeta;Si;No;No;R0;36.5;Soltero;0;No
6602199.46;17.75;378;Nacional;26107.76538;1153242.121;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
11727269.94;17.75;379.6666667;Nacional;88547.18462;2044208.406;B;Tarjeta;No;No;No;R0;36;Soltero;0;No
2728237.76;17.75;379.6666667;Nacional;24484.30385;462045.4545;B;Tarjeta;Si;No;No;R0;38;Soltero;0;No
9723652.54;17.75;378;Nacional;36082.08846;1698537.318;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
11829520.28;17.75;378;Nacional;45666.22692;2037803.03;A;Tarjeta;Si;Si;No;R0;39.5;Soltero;0;No
1781394.46;12.75;379.6666667;Nacional;10094.97692;310530.303;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
6032939.1;17.75;378.3333333;Nacional;25743.41923;1068106.061;A;Tarjeta;No;No;No;R0;41.5;Soltero;0;No
3954957.62;12.75;379.6666667;Nacional;16651.86923;699621.2121;A;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
